order_date,region,product,channel,quantity,revenue,cost,profit
2024-12-24,North,Phone,Paid Ads,2,1130.93,834.92,296.0100000000001
2024-01-20,North,Monitor,Organic,2,2197.87,1167.6,1030.27
2024-07-04,East,Monitor,Referral,4,3700.23,2601.04,1099.19
2024-03-22,East,Monitor,Referral,3,2317.41,1212.28,1105.1299999999999
2024-05-31,North,Monitor,Paid Ads,2,2152.27,1585.33,566.94
2024-07-10,East,Accessories,Referral,2,1051.76,662.82,388.93999999999994
2024-05-25,East,Monitor,Organic,3,3635.95,2654.16,981.79
2024-11-08,West,Accessories,Organic,1,974.45,632.27,342.18000000000006
2024-02-16,East,Monitor,Email,3,2637.64,1783.92,853.7199999999998
2024-03-01,South,Phone,Email,1,1065.37,719.91,345.4599999999999
2024-04-27,North,Laptop,Email,1,1184.74,612.32,572.42
2024-02-04,South,Phone,Email,1,1270.8,706.35,564.4499999999999
2024-02-18,North,Phone,Referral,1,1073.73,740.18,333.55000000000007
2024-05-05,East,Phone,Email,1,1181.31,593.15,588.16
2024-10-23,South,Monitor,Referral,4,2513.25,1952.26,560.99
2024-02-05,North,Monitor,Paid Ads,2,205.23,119.59,85.63999999999999
2024-08-07,South,Phone,Referral,4,4604.51,2923.5,1681.0100000000002
2024-07-23,South,Monitor,Organic,1,1286.98,661.44,625.54
2024-12-03,South,Tablet,Organic,1,822.01,512.38,309.63
2024-01-07,South,Phone,Referral,4,3380.26,1819.92,1560.3400000000001
2024-07-17,North,Phone,Paid Ads,4,4768.74,3277.68,1491.06
2024-06-13,South,Accessories,Paid Ads,1,998.55,558.62,439.92999999999995
2024-10-31,East,Tablet,Organic,1,932.36,563.94,368.41999999999996
2024-06-09,South,Accessories,Referral,3,1241.7,937.72,303.98
2024-10-15,North,Accessories,Organic,2,1271.54,842.73,428.80999999999995
2024-03-26,North,Laptop,Paid Ads,2,755.83,569.95,185.88
2024-11-25,North,Accessories,Paid Ads,2,2564.93,1797.26,767.6699999999998
2024-04-07,West,Tablet,Organic,3,2522.63,1308.44,1214.19
2024-10-20,West,Tablet,Paid Ads,3,376.01,276.7,99.31
2024-02-01,East,Accessories,Referral,2,1057.62,768.92,288.69999999999993
2024-08-01,East,Accessories,Email,2,568.7,327.94,240.76000000000005
2024-06-16,South,Monitor,Paid Ads,1,89.39,46.45,42.94
2024-09-10,East,Monitor,Organic,2,1543.66,820.67,722.9900000000001
2024-10-05,North,Tablet,Paid Ads,3,3523.91,2781.57,742.3399999999997
2024-09-24,South,Monitor,Referral,1,887.51,612.71,274.79999999999995
2024-02-24,North,Phone,Paid Ads,4,4236.21,3126.24,1109.9700000000003
2024-09-19,West,Tablet,Organic,3,4052.76,2231.68,1821.0800000000004
2024-08-07,North,Accessories,Referral,4,4958.19,2944.91,2013.2799999999997
2024-09-02,East,Laptop,Referral,3,2347.65,1854.97,492.68000000000006
2024-03-03,North,Accessories,Organic,2,1940.55,1066.89,873.6599999999999
2024-04-11,South,Tablet,Email,4,273.12,182.43,90.69
2024-12-18,West,Laptop,Referral,2,708.28,434.68,273.59999999999997
2024-08-14,North,Monitor,Organic,1,1237.64,819.61,418.0300000000001
2024-07-29,West,Monitor,Organic,3,4070.64,2831.13,1239.5099999999998
2024-07-31,West,Phone,Paid Ads,3,3977.23,2615.54,1361.69
2024-10-03,West,Phone,Paid Ads,1,397.82,215.85,181.97
2024-02-10,East,Phone,Paid Ads,3,2982.49,2046.82,935.6699999999998
2024-05-29,North,Accessories,Referral,3,3820.26,2201.2,1619.0600000000004
2024-10-15,West,Accessories,Referral,2,1042.8,736.11,306.68999999999994
2024-06-04,East,Laptop,Referral,4,5952.11,3105.82,2846.2899999999995
2024-05-07,East,Tablet,Referral,2,1586.7,938.68,648.0200000000001
2024-07-09,North,Tablet,Organic,1,642.04,467.26,174.77999999999997
2024-02-08,North,Tablet,Referral,1,1353.33,940.88,412.44999999999993
2024-05-13,East,Tablet,Email,3,632.8,401.27,231.52999999999997
2024-02-07,South,Monitor,Organic,4,947.32,590.97,356.35
2024-11-29,East,Monitor,Organic,1,661.09,335.94,325.15000000000003
2024-04-11,East,Laptop,Email,2,2741.23,1990.65,750.5799999999999
2024-07-19,West,Monitor,Organic,3,2852.85,1905.01,947.8399999999999
2024-05-03,East,Laptop,Referral,3,3946.48,2106.53,1839.9499999999998
2024-11-12,West,Laptop,Paid Ads,1,67.99,43.55,24.439999999999998
2024-03-29,South,Tablet,Organic,3,1134.63,815.88,318.7500000000001
2024-02-10,West,Tablet,Referral,4,5143.13,3601.95,1541.1800000000003
2024-04-19,South,Laptop,Referral,3,2873.87,1895.01,978.8599999999999
2024-03-02,North,Monitor,Email,3,4480.15,3390.17,1089.9799999999996
2024-09-11,North,Accessories,Referral,4,1477.31,955.1,522.2099999999999
2024-07-19,North,Laptop,Referral,3,3757.4,2869.5,887.9000000000001
2024-03-05,West,Accessories,Email,3,507.6,392.48,115.12
2024-06-22,East,Laptop,Email,2,577.99,318.57,259.42
2024-01-21,East,Monitor,Organic,1,977.43,687.06,290.37
2024-12-13,West,Monitor,Paid Ads,4,3028.47,2106.81,921.6599999999999
2024-07-12,West,Phone,Email,3,4429.71,2572.28,1857.4299999999998
2024-09-18,South,Laptop,Paid Ads,1,107.66,73.34,34.31999999999999
2024-10-09,West,Tablet,Referral,2,2917.44,1748.73,1168.71
2024-08-28,East,Tablet,Referral,1,737.72,499.63,238.09000000000003
2024-07-07,South,Laptop,Paid Ads,1,367.65,187.88,179.76999999999998
2024-12-18,South,Accessories,Organic,1,366.84,227.09,139.74999999999997
2024-11-05,South,Laptop,Organic,4,705.14,483.1,222.03999999999996
2024-12-09,North,Tablet,Email,3,2650.29,1348.73,1301.56
2024-07-10,East,Tablet,Email,1,1397.67,768.1,629.57
2024-06-16,West,Tablet,Referral,4,5464.14,3902.55,1561.5900000000001
2024-09-24,North,Laptop,Organic,2,2869.68,2141.81,727.8699999999999
2024-01-08,North,Tablet,Paid Ads,3,3271.44,2449.9,821.54
2024-06-25,East,Monitor,Paid Ads,2,432.01,265.75,166.26
2024-05-06,West,Phone,Organic,3,2744.0,1824.42,919.5799999999999
2024-04-22,North,Monitor,Paid Ads,3,1693.26,1325.0,368.26
2024-10-11,North,Phone,Paid Ads,3,2732.42,1374.52,1357.9
2024-07-28,East,Laptop,Organic,3,3950.59,2833.33,1117.2600000000002
2024-06-03,North,Phone,Organic,2,2504.15,1996.76,507.3900000000001
2024-09-14,North,Laptop,Paid Ads,4,1911.24,1234.28,676.96
2024-10-27,East,Phone,Organic,1,1221.63,690.0,531.6300000000001
2024-10-05,West,Laptop,Paid Ads,4,2446.88,1848.74,598.1400000000001
2024-04-08,North,Laptop,Organic,2,2388.06,1513.85,874.21
2024-12-19,West,Tablet,Email,4,3559.74,2590.8,968.9399999999996
2024-01-23,West,Tablet,Referral,4,2352.8,1600.66,752.1400000000001
2024-04-09,West,Laptop,Referral,3,2375.81,1305.96,1069.85
2024-01-07,West,Accessories,Referral,1,551.52,301.32,250.2
2024-06-05,South,Monitor,Paid Ads,4,238.92,147.12,91.79999999999998
2024-05-05,East,Laptop,Organic,2,2556.7,1685.7,870.9999999999998
2024-06-24,West,Monitor,Paid Ads,1,202.63,111.49,91.14
2024-11-20,South,Tablet,Email,3,740.68,392.41,348.2699999999999
2024-12-28,West,Tablet,Paid Ads,3,251.58,182.87,68.71000000000001
2024-09-01,South,Phone,Organic,2,436.8,343.67,93.13
2024-12-22,East,Monitor,Paid Ads,4,3363.21,1770.6,1592.6100000000001
2024-02-28,East,Monitor,Organic,1,1457.58,1067.04,390.53999999999996
2024-03-09,North,Laptop,Organic,1,835.47,608.7,226.76999999999998
2024-12-08,East,Tablet,Paid Ads,2,852.07,475.79,376.28000000000003
2024-12-06,South,Monitor,Organic,4,5017.99,3329.18,1688.81
2024-04-01,East,Accessories,Email,1,958.04,619.53,338.51
2024-09-29,East,Monitor,Paid Ads,4,2089.77,1541.74,548.03
2024-10-01,North,Accessories,Referral,4,5144.84,3669.63,1475.21
2024-05-26,East,Tablet,Organic,2,2194.22,1448.22,745.9999999999998
2024-05-19,South,Accessories,Paid Ads,3,2539.55,1313.77,1225.7800000000002
2024-07-02,West,Laptop,Paid Ads,2,2837.72,1545.53,1292.1899999999998
2024-05-26,South,Monitor,Referral,4,5208.58,3524.22,1684.3600000000001
2024-09-06,West,Tablet,Organic,2,2309.21,1422.39,886.8199999999999
2024-07-21,West,Laptop,Email,2,2204.58,1693.86,510.72
2024-08-06,South,Monitor,Email,3,3475.7,2335.87,1139.83
2024-12-30,East,Laptop,Referral,4,218.37,151.13,67.24000000000001
2024-08-12,West,Tablet,Email,2,842.54,429.05,413.48999999999995
2024-07-07,East,Phone,Referral,2,2094.39,1501.29,593.0999999999999
2024-02-23,South,Phone,Referral,2,1968.96,1468.73,500.23
2024-06-17,West,Tablet,Referral,2,2876.6,1445.95,1430.6499999999999
2024-01-19,South,Phone,Organic,4,1908.79,962.59,946.1999999999999
2024-03-05,West,Laptop,Organic,1,150.09,75.3,74.79
2024-05-15,North,Monitor,Referral,1,1160.87,875.04,285.8299999999999
2024-07-12,East,Laptop,Paid Ads,2,912.97,644.76,268.21000000000004
2024-12-23,East,Tablet,Referral,3,2899.59,1951.75,947.8400000000001
2024-10-16,North,Accessories,Email,3,3929.91,2768.72,1161.19
2024-05-24,East,Phone,Paid Ads,4,4301.1,2215.36,2085.7400000000002
2024-01-13,West,Monitor,Paid Ads,3,1895.68,1114.2,781.48
2024-04-29,South,Tablet,Paid Ads,1,895.72,674.18,221.54000000000008
2024-08-20,South,Accessories,Organic,1,361.21,225.7,135.51
2024-10-07,South,Laptop,Email,3,3921.16,2494.58,1426.58
2024-02-23,West,Monitor,Referral,2,801.6,572.49,229.11
2024-02-22,West,Monitor,Organic,3,3522.76,2048.21,1474.5500000000002
2024-04-28,East,Phone,Paid Ads,4,3851.43,1988.49,1862.9399999999998
2024-07-22,North,Laptop,Email,1,791.14,406.69,384.45
2024-04-05,South,Laptop,Email,4,5068.16,2539.89,2528.27
2024-11-20,West,Laptop,Referral,1,1399.79,1047.06,352.73
2024-04-16,East,Laptop,Email,2,1008.71,743.1,265.61
2024-11-02,North,Tablet,Organic,2,1194.22,942.51,251.71000000000004
2024-07-04,East,Phone,Organic,1,1398.75,1053.64,345.1099999999999
2024-06-23,East,Accessories,Organic,3,3048.78,2407.97,640.8100000000004
2024-12-29,East,Laptop,Referral,3,4256.32,2471.61,1784.7099999999996
2024-12-05,East,Tablet,Referral,1,119.87,72.88,46.99000000000001
2024-10-30,East,Monitor,Referral,1,740.15,394.72,345.42999999999995
2024-09-12,South,Tablet,Referral,1,125.91,91.95,33.959999999999994
2024-07-28,North,Accessories,Referral,3,3280.49,2005.53,1274.9599999999998
2024-06-14,East,Laptop,Referral,1,1143.33,583.99,559.3399999999999
2024-08-03,West,Monitor,Paid Ads,3,1522.98,1056.11,466.8700000000001
2024-05-28,West,Laptop,Referral,1,466.74,284.87,181.87
2024-11-08,North,Phone,Organic,4,779.23,550.46,228.76999999999998
2024-01-13,North,Phone,Paid Ads,1,230.33,143.75,86.58000000000001
2024-04-20,South,Laptop,Referral,2,873.36,626.6,246.76
2024-08-15,South,Monitor,Paid Ads,2,2310.7,1470.7,839.9999999999998
2024-09-28,East,Laptop,Referral,4,5860.88,3151.19,2709.69
2024-06-29,South,Tablet,Email,2,1166.43,646.81,519.6200000000001
2024-08-11,North,Laptop,Organic,3,2403.13,1452.52,950.6100000000001
2024-05-05,West,Tablet,Organic,4,3380.62,2582.04,798.5799999999999
2024-11-02,North,Tablet,Referral,1,928.91,545.59,383.31999999999994
2024-02-14,South,Tablet,Referral,4,581.03,330.3,250.72999999999996
2024-04-07,South,Monitor,Organic,3,409.77,287.45,122.32
2024-01-04,South,Laptop,Email,1,819.57,569.84,249.73000000000002
2024-11-26,East,Monitor,Paid Ads,1,347.22,249.2,98.02000000000004
2024-07-17,South,Laptop,Paid Ads,1,1182.92,796.68,386.2400000000001
2024-09-23,North,Accessories,Referral,4,5457.24,2996.92,2460.3199999999997
2024-11-16,North,Monitor,Paid Ads,4,4404.89,2914.47,1490.4200000000005
2024-06-07,North,Phone,Paid Ads,1,1399.38,908.47,490.9100000000001
2024-12-26,East,Laptop,Paid Ads,2,1636.01,936.73,699.28
2024-03-01,South,Accessories,Paid Ads,1,950.32,739.92,210.4000000000001
2024-07-28,South,Phone,Paid Ads,1,714.97,477.79,237.18
2024-01-06,North,Monitor,Organic,3,3083.42,1668.44,1414.98
2024-11-26,North,Phone,Email,3,1202.6,947.88,254.7199999999999
2024-09-28,West,Tablet,Referral,4,2558.71,2010.91,547.8
2024-11-27,East,Accessories,Organic,2,1821.33,950.59,870.7399999999999
2024-06-02,South,Monitor,Referral,3,3334.73,2022.56,1312.17
2024-09-29,East,Tablet,Organic,4,5868.39,4267.45,1600.9400000000005
2024-05-20,South,Monitor,Email,2,1957.78,1370.41,587.3699999999999
2024-07-05,West,Phone,Paid Ads,1,773.4,389.51,383.89
2024-03-14,West,Accessories,Referral,4,3401.54,2521.99,879.5500000000002
2024-08-03,South,Monitor,Referral,2,1592.58,1182.46,410.1199999999999
2024-10-04,North,Tablet,Organic,1,747.29,522.15,225.14
2024-01-10,West,Laptop,Paid Ads,4,5942.5,4673.5,1269.0
2024-05-08,West,Laptop,Organic,3,1767.0,1091.54,675.46
2024-04-26,South,Tablet,Email,1,694.33,404.56,289.77000000000004
2024-01-17,South,Accessories,Referral,1,867.91,527.32,340.5899999999999
2024-11-19,North,Phone,Organic,2,2644.33,2095.13,549.1999999999998
2024-12-08,South,Tablet,Email,1,106.45,54.37,52.080000000000005
2024-10-04,South,Accessories,Organic,1,675.5,483.49,192.01
2024-11-07,East,Accessories,Email,4,4600.9,2690.37,1910.5299999999997
2024-07-06,East,Phone,Referral,1,658.2,483.19,175.01000000000005
2024-12-27,West,Phone,Referral,1,907.14,504.22,402.91999999999996
2024-05-26,West,Monitor,Paid Ads,1,578.31,340.38,237.92999999999995
2024-07-13,East,Tablet,Referral,3,1595.03,1129.42,465.6099999999999
2024-01-24,West,Phone,Referral,3,2393.12,1529.17,863.9499999999998
2024-06-29,West,Monitor,Email,1,104.48,56.25,48.230000000000004
2024-11-13,North,Laptop,Organic,1,138.93,84.56,54.370000000000005
2024-11-08,South,Accessories,Organic,4,1536.42,768.89,767.5300000000001
2024-10-29,West,Monitor,Referral,2,2222.0,1538.05,683.95
2024-06-17,North,Accessories,Email,2,978.5,584.74,393.76
2024-01-25,West,Tablet,Email,2,463.53,278.63,184.89999999999998
2024-02-16,South,Monitor,Email,4,4574.64,2826.94,1747.7000000000003
2024-05-28,West,Laptop,Referral,3,1952.94,1418.13,534.81
2024-02-01,East,Phone,Email,2,1792.94,1408.65,384.28999999999996
2024-01-10,South,Laptop,Organic,4,5705.41,3934.72,1770.69
2024-05-02,North,Accessories,Paid Ads,1,795.09,518.93,276.1600000000001
2024-10-18,North,Laptop,Email,4,1122.35,621.85,500.4999999999999
2024-07-16,North,Phone,Email,1,1299.45,756.57,542.88
2024-09-07,North,Accessories,Organic,1,359.42,251.43,107.99000000000001
2024-09-01,East,Laptop,Email,1,1104.23,738.31,365.9200000000001
2024-07-01,West,Laptop,Organic,3,2248.88,1466.27,782.6100000000001
2024-12-17,West,Monitor,Paid Ads,1,86.53,65.04,21.489999999999995
2024-03-18,South,Laptop,Paid Ads,2,1369.22,781.13,588.09
2024-11-10,North,Tablet,Paid Ads,1,824.72,546.15,278.57000000000005
2024-07-11,North,Tablet,Referral,2,443.63,349.78,93.85000000000002
2024-05-26,West,Tablet,Email,2,2445.49,1719.54,725.9499999999998
2024-05-30,South,Tablet,Organic,1,152.79,90.74,62.05
2024-04-23,West,Tablet,Email,2,817.78,448.83,368.95
2024-04-22,West,Accessories,Email,1,561.79,385.61,176.17999999999995
2024-04-06,North,Laptop,Referral,2,1855.96,1065.58,790.3800000000001
2024-02-02,South,Phone,Referral,1,1043.89,626.06,417.83000000000015
2024-02-16,East,Monitor,Organic,1,1188.05,855.45,332.5999999999999
2024-08-02,South,Tablet,Referral,2,1843.2,1469.23,373.97
2024-10-06,South,Phone,Organic,1,66.65,42.32,24.330000000000005
2024-07-20,North,Phone,Paid Ads,2,428.58,266.18,162.39999999999998
2024-03-22,South,Monitor,Organic,1,552.46,342.13,210.33000000000004
2024-09-22,South,Laptop,Email,4,3858.06,2565.16,1292.9
2024-06-14,South,Phone,Email,3,484.86,253.42,231.44000000000003
2024-08-17,West,Tablet,Organic,2,2117.81,1349.91,767.8999999999999
2024-11-17,South,Accessories,Paid Ads,2,2898.54,1667.44,1231.1
2024-09-22,North,Laptop,Referral,4,3584.63,2357.71,1226.92
2024-02-28,West,Phone,Organic,4,5691.06,3026.34,2664.7200000000003
2024-09-22,North,Tablet,Paid Ads,3,3991.02,2238.13,1752.8899999999999
2024-10-04,West,Phone,Paid Ads,1,123.21,84.8,38.41
2024-10-27,West,Laptop,Organic,4,5649.98,3198.71,2451.2699999999995
2024-03-13,North,Phone,Referral,4,1445.07,1010.83,434.2399999999999
2024-11-25,South,Tablet,Paid Ads,2,368.61,267.07,101.54000000000002
2024-05-06,North,Monitor,Email,3,3705.05,2422.43,1282.6200000000003
2024-09-04,West,Laptop,Email,1,1022.48,726.23,296.25
2024-06-16,East,Laptop,Organic,3,367.58,284.31,83.26999999999998
2024-03-03,North,Laptop,Paid Ads,1,161.86,125.17,36.69000000000001
2024-07-21,North,Phone,Email,2,1859.52,1305.13,554.3899999999999
2024-12-03,South,Phone,Paid Ads,2,1211.52,785.13,426.39
2024-11-14,North,Tablet,Paid Ads,2,2254.36,1626.24,628.1200000000001
2024-08-25,West,Tablet,Paid Ads,2,1339.74,752.75,586.99
2024-04-16,North,Laptop,Referral,4,5508.49,4175.15,1333.3400000000001
2024-12-03,West,Tablet,Organic,2,1927.72,1107.5,820.22
2024-07-06,South,Phone,Referral,4,3303.15,1794.65,1508.5
2024-11-30,West,Phone,Paid Ads,3,1421.87,900.29,521.5799999999999
2024-07-03,North,Monitor,Paid Ads,4,2564.27,1643.33,920.94
2024-03-28,West,Monitor,Email,1,1158.44,721.59,436.85
2024-08-29,North,Laptop,Paid Ads,2,424.45,277.99,146.45999999999998
2024-07-20,West,Accessories,Paid Ads,3,3284.46,2456.6,827.8600000000001
2024-03-23,East,Monitor,Organic,1,499.22,287.05,212.17000000000002
2024-11-07,South,Laptop,Organic,1,562.99,421.44,141.55
2024-06-01,North,Accessories,Referral,2,1127.83,735.0,392.8299999999999
2024-10-21,West,Laptop,Organic,1,1360.16,711.76,648.4000000000001
2024-04-18,East,Laptop,Paid Ads,1,1031.56,775.09,256.4699999999999
2024-11-08,East,Laptop,Organic,3,3080.36,1705.83,1374.5300000000002
2024-02-15,West,Accessories,Organic,3,158.67,113.54,45.12999999999998
2024-05-13,West,Phone,Paid Ads,2,1669.97,1007.94,662.03
2024-05-05,East,Phone,Email,2,452.34,312.29,140.04999999999995
2024-04-24,West,Phone,Organic,2,1862.48,1068.33,794.1500000000001
2024-09-03,East,Tablet,Paid Ads,3,3409.85,2289.96,1119.8899999999999
2024-12-28,North,Laptop,Email,1,671.97,445.03,226.94000000000005
2024-11-25,West,Phone,Organic,1,775.16,483.38,291.78
2024-09-02,North,Phone,Organic,4,5681.66,4028.23,1653.4299999999998
2024-09-01,West,Accessories,Organic,3,771.36,545.83,225.52999999999997
2024-03-11,North,Accessories,Paid Ads,1,1034.4,757.07,277.33000000000004
2024-04-12,North,Laptop,Organic,2,2399.0,1249.19,1149.81
2024-09-09,East,Accessories,Organic,3,3145.55,1811.78,1333.7700000000002
2024-01-25,South,Monitor,Organic,4,4565.3,2919.59,1645.71
2024-03-26,West,Laptop,Email,4,2135.04,1574.53,560.51
2024-07-24,North,Tablet,Email,2,1273.25,821.63,451.62
2024-05-18,North,Laptop,Referral,2,2715.14,1523.31,1191.83
2024-08-11,West,Monitor,Email,1,1127.47,850.54,276.93000000000006
2024-04-25,North,Laptop,Organic,2,1188.86,881.12,307.7399999999999
2024-11-30,West,Accessories,Email,2,1031.37,583.79,447.5799999999999
2024-06-30,South,Tablet,Email,2,1185.99,724.46,461.53
2024-11-26,South,Tablet,Referral,3,1799.64,1348.67,450.97
2024-09-12,North,Laptop,Referral,3,3649.55,2670.9,978.6500000000001
2024-07-25,West,Laptop,Referral,4,2671.21,1774.78,896.4300000000001
2024-11-13,East,Phone,Referral,1,71.21,40.03,31.179999999999993
2024-02-13,North,Tablet,Email,4,1330.86,1020.93,309.92999999999995
2024-08-02,East,Tablet,Organic,4,4690.96,3545.31,1145.65
2024-09-01,South,Phone,Referral,2,1303.42,930.42,373.0000000000001
2024-01-16,West,Tablet,Organic,4,3678.67,2790.11,888.56
2024-08-09,West,Phone,Referral,3,967.45,506.07,461.38000000000005
2024-01-02,South,Monitor,Email,2,1407.25,1108.28,298.97
2024-03-02,South,Laptop,Email,3,4234.95,2925.98,1308.9699999999998
2024-05-08,South,Accessories,Referral,4,2886.07,1684.13,1201.94
2024-12-21,East,Phone,Email,1,1231.66,903.31,328.35000000000014
2024-10-05,East,Monitor,Paid Ads,1,1134.37,618.44,515.9299999999998
2024-09-13,North,Accessories,Organic,4,1611.7,1075.33,536.3700000000001
2024-04-29,South,Phone,Referral,2,1344.06,753.1,590.9599999999999
2024-08-19,East,Accessories,Email,4,4067.28,2148.74,1918.5400000000004
2024-09-20,East,Laptop,Paid Ads,1,147.52,77.96,69.56000000000002
2024-10-02,West,Tablet,Organic,3,3635.86,2553.39,1082.4700000000003
2024-12-30,East,Tablet,Email,3,1472.53,876.79,595.74
2024-10-17,West,Tablet,Email,1,1186.42,794.73,391.69000000000005
2024-10-30,North,Tablet,Paid Ads,2,149.73,116.04,33.68999999999998
2024-12-21,West,Tablet,Paid Ads,3,4232.1,2642.71,1589.3900000000003
2024-05-04,South,Tablet,Organic,4,5945.94,4322.81,1623.1299999999992
2024-06-19,South,Phone,Organic,3,2667.95,1789.79,878.1599999999999
2024-12-08,West,Tablet,Paid Ads,2,1091.53,718.55,372.98
2024-11-10,North,Tablet,Organic,4,3066.06,2325.03,741.0299999999997
2024-06-18,West,Laptop,Paid Ads,3,4279.02,3208.62,1070.4000000000005
2024-06-03,East,Phone,Referral,3,4173.96,2877.91,1296.0500000000002
2024-12-08,North,Tablet,Email,1,990.53,577.07,413.4599999999999
2024-12-04,North,Monitor,Organic,3,1038.12,532.25,505.8699999999999
2024-08-29,East,Laptop,Organic,2,592.21,299.51,292.70000000000005
2024-04-21,North,Tablet,Email,3,3795.97,2812.22,983.75
2024-08-09,South,Tablet,Referral,4,5730.5,4380.88,1349.62
2024-11-17,North,Laptop,Paid Ads,2,2771.79,1870.84,900.95
2024-12-29,West,Tablet,Paid Ads,4,384.11,240.84,143.27
2024-07-27,West,Monitor,Referral,3,3990.68,2784.35,1206.33
2024-01-07,West,Accessories,Email,3,3123.02,1913.27,1209.75
2024-08-02,West,Laptop,Email,3,280.61,215.85,64.76000000000002
